koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_impact,koi_impact_err1,koi_duration,koi_depth,koi_depth_err1,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,ra,dec
1,0,0,20.47748843,0.497,0.015,2.8364,1382.4,28.2,530.0,18.65,2.0,5097.0,288.64252,43.039291
0,0,0,3.336123113,0.252,0.22,1.9616,516.3,13.7,970.0,209.79,3.0,5097.0,288.64252,43.039291
0,0,0,8.01078456,0.192,0.096,2.312,1333.6,29.3,453.0,9.9,1.0,3713.0,294.77393,43.056301
0,0,0,12.07134205,0.014,0.518,4.3224,759.2,26.4,395.0,5.74,2.0,3713.0,294.77393,43.056301
0,0,0,20.99587872,0.228,0.176,2.6333,767.3,42.9,328.0,2.74,3.0,3713.0,294.77393,43.056301
0,0,0,7.41113177,0.712,0.175,2.5242,620.5,14.3,905.0,158.11,1.0,5849.0,295.65148999999997,43.029831
0,1,0,1.0007470379999999,0.908,0.005,0.9967,1823.5,16.9,1620.0,1635.2,1.0,5472.0,297.97513,43.164909
0,0,0,8.884922995,0.069,0.087,2.07004,16053.0,47.4,770.0,83.21,1.0,5332.0,291.1376,36.577381
0,0,0,8.09888906,0.018,0.154,4.2024099999999995,6911.1,18.0,986.0,223.19,1.0,6214.0,282.69952,43.272739
0,0,0,10.00653012,0.862,0.028,5.344,936.1,14.7,876.0,139.21,1.0,6063.0,283.63077000000004,43.379397999999995
0,0,0,17.855221681,0.075,0.106,7.41287,9065.2,11.2,911.0,163.04,1.0,6823.0,297.45374,41.01099
0,0,0,12.732624065,0.811,0.02,2.2083,6465.7,41.0,432.0,8.22,1.0,3950.0,285.16747999999995,43.876339
0,0,0,83.92494032,0.658,0.031,6.7904,7958.7,54.8,226.0,0.62,1.0,3960.0,287.85239,43.897991
0,0,0,5.007316661,0.344,0.076,4.2362,6932.3,19.7,998.0,234.28,1.0,5865.0,295.53612999999996,43.884449
0,0,0,2.211116989,0.69,0.009,1.6485,724.2,18.9,931.0,177.19,1.0,4500.0,285.16832999999997,44.026459
0,0,0,27.9541337,0.063,0.402,3.95,942.5,39.6,400.0,6.04,3.0,4500.0,285.16832999999997,44.026459
0,1,0,12.69104387,0.008,0.389,3.7727,252.1,4.6,1008.0,244.3,1.0,5869.0,292.92914,48.60281
0,1,0,4.409409243,0.028,0.269,3.8636,12861.0,174.0,1101.0,347.06,1.0,5600.0,296.41019,43.455391
0,0,0,16.23947096,0.043,0.343,4.0374,2590.7,22.5,598.0,30.14,1.0,5191.0,293.0614,43.58136
0,0,0,6.308201629,0.03,0.383,2.9785,1328.5,17.3,819.0,106.44,2.0,5191.0,293.0614,43.58136
0,0,0,2.052349884,0.437,0.03,2.0778,14281.0,17.9,1497.0,1183.18,1.0,5855.0,299.56189,43.503559
0,0,0,9.7704486,0.09,0.318,2.4517,1897.8,36.6,460.0,10.59,1.0,3906.0,282.23251,43.66563
0,0,0,5.169804269,0.351,0.067,2.153,1037.4,27.7,569.0,24.75,2.0,3906.0,282.23251,43.66563
0,0,0,21.22261195,0.02,0.378,6.5093,366.0,3.5,771.0,83.56,2.0,5945.0,290.39273,40.28487
0,0,0,20.09017037,0.886,0.014,4.154,1432.1,41.4,362.0,4.05,3.0,3906.0,282.23251,43.66563
0,0,0,7.11373257,0.334,0.117,2.1764,807.6,20.5,429.0,8.01,1.0,3561.0,296.98505,43.65852
0,0,0,3.306551643,0.001,0.43,1.8177,509.2,15.6,554.0,22.19,2.0,3561.0,296.98505,43.65852
0,0,0,15.36845737,0.115,0.32,2.4714,756.1,26.4,332.0,2.86,3.0,3561.0,296.98505,43.65852
0,0,0,13.81020318,0.791,0.033,3.048,1309.7,31.5,833.0,113.75,1.0,5942.0,281.96063,43.703109999999995
0,0,0,4.093578461,0.93,0.004,2.5833,538.6,17.0,1182.0,461.07,1.0,6077.0,290.26328,44.55645
0,0,0,105.145959,0.964,0.009,8.593,685.4,45.6,401.0,6.09,2.0,6077.0,290.26328,44.55645
0,0,0,10.8484518,0.21,0.217,2.9993,1675.6,28.8,499.0,14.66,1.0,4201.0,295.57935,44.545959
0,0,0,6.66833241,0.644,0.306,1.915,362.3,30.1,587.0,28.06,2.0,4201.0,295.57935,44.545959
0,0,0,4.082274889,0.093,0.014,3.23015,17859.0,12.5,1016.0,251.48,1.0,5655.0,284.83047,44.658138
0,0,0,3.8866552239999996,0.649,0.053,3.1646,581.6,13.9,1010.0,246.29,1.0,5662.0,288.72665,44.60751
0,0,0,42.1406089,0.045,0.393,5.083,895.5,43.6,349.0,3.49,5.0,4500.0,285.16832999999997,44.026459
0,0,0,4.6174905619999995,0.649,0.23,2.2618,575.8,21.8,728.0,66.47,2.0,4500.0,285.16832999999997,44.026459
0,0,0,10.19849255,0.714,0.204,2.4283,634.1,31.3,559.0,23.11,4.0,4500.0,285.16832999999997,44.026459
0,1,1,5.795063956,0.949,0.005,3.2496,1692.9,26.5,950.0,192.74,1.0,5865.0,296.50754,44.036072
0,0,0,7.15681552,0.45,0.411,2.5882,867.0,19.8,782.0,88.23,1.0,5029.0,289.59476,44.141949
0,0,0,17.64830851,0.653,0.265,2.0873,763.3,35.7,579.0,26.49,2.0,5029.0,289.59476,44.141949
0,0,0,4.14810719,0.093,0.365,2.535,175.2,15.3,938.0,182.76,3.0,5029.0,289.59476,44.141949
0,0,0,16.51410989,0.395,0.008,4.1575,973.5,18.5,655.0,43.57,1.0,5527.0,296.56622000000004,44.105862
0,0,0,30.1329298,0.839,0.0,5.172,1015.8,24.0,536.0,19.55,2.0,5527.0,296.56622000000004,44.105862
0,0,0,4.79090809,0.11,0.342,2.603,251.3,13.2,990.0,227.24,4.0,5527.0,296.56622000000004,44.105862
0,0,0,31.71981013,0.125,0.285,4.819,363.4,6.1,743.0,71.97,2.0,5869.0,292.92914,48.60281
0,0,0,99.6415962,0.028,0.418,4.448,952.5,44.1,360.0,3.97,3.0,5527.0,296.56622000000004,44.105862
0,0,0,4.7083264510000005,0.061,0.063,3.16114,7912.7,14.4,1162.0,431.02,1.0,5560.0,298.63565,44.17094
0,0,1,16.37198661,9.303,65.75,3.8449,4147.6,84.0,438.0,8.71,1.0,4187.0,298.67862,44.175499
0,0,0,5.392026903,0.314,0.072,2.9804,1151.4,17.2,850.0,123.33,1.0,5198.0,284.43051,44.48053
0,0,0,2.494170338,0.095,0.239,1.1221,863.7,13.9,1194.0,480.19,1.0,5569.0,284.75943,45.599129
0,0,0,6.491682807999999,0.535,0.034,4.301,7163.3,17.2,1062.0,301.54,1.0,6123.0,285.55481000000003,45.578860999999996
0,1,1,3.0447707960000003,1.252,0.369,10.0134,1695.0,10.1,1076.0,317.36,1.0,5525.0,293.68494,45.51683
0,0,0,3.855603916,0.348,0.027,3.2179,16653.0,18.2,1212.0,508.65,1.0,6033.0,296.39316,45.568562
0,0,1,3.8555991389999997,0.864,0.014,3.183,1030.9,13.2,1158.0,425.74,1.0,5936.0,296.39542,45.56992
0,0,0,38.47876629,0.003,0.034,5.04169,23530.0,25.4,484.0,13.01,1.0,5510.0,288.90222,49.370490999999994
0,1,0,37.601661281999995,0.408,0.004,8.30604,59130.0,43.7,606.0,31.86,1.0,6140.0,282.30602999999996,44.714661
0,0,0,3.314947362,0.799,0.058,1.8007,1398.2,13.6,1155.0,421.03,1.0,5609.0,293.45482999999996,44.792789
0,1,1,6.71969089,0.985,22.45,3.0231,969.7,26.2,952.0,194.18,1.0,5931.0,301.04956,44.706299
0,0,0,39.6431552,0.062,0.103,6.5292,15664.0,24.4,472.0,11.74,1.0,5231.0,283.97751,44.811562
0,1,0,51.42598578,0.203,0.008,16.9422,66068.0,43.1,549.0,21.4,1.0,6257.0,290.63898,44.806789
0,0,0,21.80451611,0.751,0.166,3.4097,1144.9,26.4,543.0,20.48,1.0,5481.0,291.71732000000003,44.88731
0,0,0,10.28194593,0.168,0.267,3.4366,1110.7,21.3,680.0,50.6,2.0,5196.0,291.84198,44.858089
0,0,0,18.11993039,0.206,0.192,4.2309,1506.9,25.8,563.0,23.77,1.0,5196.0,291.84198,44.858089
0,0,0,3.78402867,0.691,0.216,1.9012,426.1,18.4,949.0,191.78,3.0,5196.0,291.84198,44.858089
0,0,0,5.15448142,0.933,0.038,3.228,697.5,16.4,964.0,204.1,1.0,5431.0,294.84689,45.034409000000004
1,0,0,33.80364366,0.023,0.088,11.4813,13494.0,26.6,745.0,72.71,1.0,5855.0,297.47586,41.114288
0,0,0,5.743469797,0.001,0.372,3.4412,1240.2,17.8,982.0,219.95,1.0,5897.0,291.09235,45.115528000000005
0,0,0,39.4759093,0.938,0.011,2.968,1012.6,42.8,577.0,26.13,1.0,6225.0,291.20804,45.244389
0,1,0,19.974485239,0.886,0.007,4.23479,40293.0,44.3,700.0,56.84,1.0,6108.0,289.72747999999996,45.367661
0,0,0,3.166353562,0.032,0.321,3.3129,1473.4,13.4,1273.0,621.92,1.0,6007.0,286.36011,45.414291
0,1,0,23.899634406999997,1.245,0.104,3.81881,20953.0,43.8,652.0,42.8,1.0,6192.0,294.71768,45.48576
0,0,0,5.83909761,0.341,0.096,3.1915,273.6,11.6,1097.0,341.48,2.0,5553.0,292.58044,46.097389
0,0,0,1.620467654,0.271,0.189,2.1888,159.6,8.3,1681.0,1893.42,3.0,5553.0,292.58044,46.097389
0,0,0,10.6816951,0.646,0.274,3.605,307.8,14.6,897.0,152.75,4.0,5553.0,292.58044,46.097389
0,0,0,6.1048494170000005,0.041,0.205,4.6912,2090.3,8.1,784.0,89.25,1.0,5085.0,297.04562000000004,46.027359000000004
0,0,0,3.5787805660000003,0.079,0.045,2.91089,11382.0,7.2,1145.0,406.6,1.0,5524.0,289.60797,44.345421
0,1,1,3.187067566,1.234,16.22,3.119,1037.4,34.5,1079.0,319.76,1.0,5450.0,297.78848,45.565418
0,0,0,5.826657507999999,0.033,0.335,2.9183,1539.1,20.9,1013.0,248.57,1.0,5561.0,288.1647,45.816509
0,0,0,12.41216347,0.021,0.438,3.739,611.3,26.0,787.0,90.65,3.0,5561.0,288.1647,45.816509
0,0,0,18.74649011,0.508,0.011,3.895,796.8,32.8,686.0,52.38,2.0,5561.0,288.1647,45.816509
0,0,0,20.86021229,0.066,0.253,5.1937,1910.5,17.5,781.0,87.76,1.0,6035.0,294.02301,45.853081
0,0,0,42.63427848,0.142,0.189,6.1998,1719.3,22.8,615.0,33.82,2.0,6035.0,294.02301,45.853081
0,0,0,87.6476068,0.147,0.276,8.871,1009.6,27.4,484.0,12.94,3.0,6035.0,294.02301,45.853081
0,0,0,9.61731426,0.331,0.081,3.8692,234.0,13.6,1010.0,246.13,4.0,6035.0,294.02301,45.853081
0,0,0,9.467821473999999,0.081,0.261,2.4327,2237.0,19.8,407.0,6.47,1.0,3582.0,283.73203,45.958771
0,0,0,0.8930409690000001,0.009,0.398,1.0981,741.7,10.2,893.0,151.14,2.0,3582.0,283.73203,45.958771
0,0,0,4.9427834189999995,0.566,0.009,3.25346,11145.0,6.7,1008.0,244.42,1.0,5514.0,296.20059,49.140121
0,0,0,20.83426731,0.256,0.166,4.0454,988.4,25.0,595.0,29.62,1.0,5537.0,293.01828,45.914688
0,0,0,9.94602357,0.035,0.4,3.3862,994.5,20.5,807.0,100.34,1.0,5344.0,296.06424,45.976841
0,0,0,1.04562195,0.037,0.425,1.8955,213.0,9.7,1710.0,2031.84,2.0,5344.0,296.06424,45.976841
0,0,0,5.71462396,0.503,0.448,2.336,297.8,19.8,971.0,210.16,3.0,5344.0,296.06424,45.976841
0,0,0,102.9641952,0.922,0.005,15.735,1896.7,27.3,797.0,95.4,1.0,5047.0,296.81772,46.781509
0,0,0,8.14515981,0.965,0.018,5.073,446.8,17.4,1050.0,287.91,2.0,5896.0,290.41327,38.34375
0,0,0,18.9985279,1.3,73.17,4.529,430.7,29.0,792.0,93.03,3.0,5896.0,290.41327,38.34375
0,0,0,4.24439049,0.949,0.0,3.282,174.0,12.7,1305.0,686.99,5.0,5896.0,290.41327,38.34375
0,0,0,90.1240507,0.698,0.079,11.649,3020.3,57.5,485.0,13.09,1.0,6520.0,293.22391,38.033581
0,0,0,28.5742692,0.068,0.328,4.9427,824.9,9.2,538.0,19.83,2.0,5551.0,296.98102,43.209751000000004
0,0,0,0.689210173,0.154,0.271,1.6169,195.0,2.4,1943.0,3362.71,1.0,5630.0,281.55118,47.469959
0,0,0,7.34373964,0.185,0.269,1.1784,574.4,21.8,839.0,117.5,1.0,5757.0,296.23215,47.678959000000006
1,0,0,0.44527706799999994,1.2962,0.1082,3.539,186.7,7.8,2562.0,10177.11,1.0,6167.0,297.10348999999997,47.643570000000004
0,1,0,0.379463865,1.246,0.632,0.8689600000000001,1973.3,5.8,3000.0,19256.81,1.0,5075.0,290.91119,38.335578999999996
0,1,0,9.88047978,1.02,0.237,2.78458,18541.0,36.6,860.0,129.45,1.0,6113.0,281.66916000000003,42.038639
1,0,0,4.6484156,0.968,0.017,38.1939,128.4,2.4,2259.0,6152.88,1.0,6980.0,295.26682,38.61124
0,1,0,17.512014768,0.994,0.243,1.8248,4511.7,13.9,804.0,98.77,1.0,6224.0,287.61633,39.127239
0,1,0,3.9886021,0.06,0.364,1.7376,673.5,21.8,3145.0,23135.72,1.0,4813.0,289.09323,49.424484
0,1,1,0.525154153,1.226,0.483,2.1441,747.5,8.1,2073.0,4391.51,1.0,5582.0,295.09866,41.007038
0,0,1,1.303861044,1.258,0.334,4.0541,598.2,5.1,1610.0,1595.19,1.0,5758.0,298.13589,41.332062
0,0,1,2.55549176,1.228,0.611,9.083,113.8,5.6,1312.0,701.68,1.0,5948.0,298.77325,41.214729
0,1,0,2.9473766710000002,2.641,10.99,2.0911,433.2,8.5,2404.0,7903.84,1.0,8090.0,292.61194,43.305141
0,0,0,224.7789355,0.652,0.032,11.1899,3487.5,15.8,333.0,2.92,1.0,5873.0,291.65317000000005,44.688271
0,1,1,0.890110752,0.216,0.251,0.8774,321.5,23.8,1372.0,838.42,1.0,4768.0,291.17068,38.008590999999996
0,0,1,5.76573396,0.708,0.225,2.924,248.0,13.2,1964.0,3518.78,1.0,5772.0,294.52557,38.204632000000004
0,0,0,7.42608123,0.097,0.343,3.6379,443.3,12.6,1037.0,273.78,1.0,6049.0,292.7131,38.358212
0,0,0,15.9868932,0.533,0.018,4.158,178.5,18.3,803.0,98.51,2.0,6049.0,292.7131,38.358212
1,0,1,0.73094589,1.169,0.111,4.32,250.2,8.3,1922.0,3248.17,1.0,5901.0,289.7962,38.351181
0,0,0,18.92537246,0.806,0.025,3.9835,640.9,16.5,1171.0,443.58,1.0,4941.0,286.49042000000003,38.374908000000005
1,0,1,0.9337491059999999,0.736,0.357,4.256,186.2,12.8,2863.0,15822.49,1.0,6215.0,292.77588,47.461689
0,0,1,2.037440623,0.715,0.219,3.442,118.6,5.2,1572.0,1448.05,1.0,6253.0,295.79526,47.663959999999996
0,0,0,31.5925809,0.283,0.144,13.566,145.1,6.1,688.0,53.09,2.0,5676.0,295.92065,47.448608
0,0,0,1.97376085,0.337,0.225,1.82542,30222.0,31.3,753.0,76.1,1.0,3807.0,292.0683,38.84227
0,0,0,13.118962443,0.042,0.271,4.3045,372.2,1.5,1768.0,2310.43,1.0,7221.0,282.00031,48.542221000000005
0,1,1,4.618767792,0.766,0.012,5.9957,4399.1,18.4,1170.0,442.78,1.0,6013.0,297.31006,49.703041
1,0,0,7.82187328,0.005,0.397,3.8417,42.2,1.3,2101.0,4601.71,2.0,7221.0,282.00031,48.542221000000005
0,0,0,53.5057611,0.46,0.002,10.5616,195.6,3.1,675.0,49.16,1.0,6247.0,295.80267000000003,45.988079
0,0,0,2.7858212360000003,0.893,0.005,3.5599,68.9,1.5,1784.0,2388.98,1.0,6202.0,287.36182,38.714016
0,1,0,52.56901867,1.197,6.708,6.7507,26900.0,174.0,737.0,69.62,1.0,7240.0,290.94437,38.538868
0,0,1,3.4117586789999996,1.213,12.11,3.158,570.6,19.2,684.0,51.85,1.0,3995.0,298.9917,41.074989
0,1,1,0.5254264270000001,0.113,0.357,1.0801,324.6,6.6,2069.0,4349.62,1.0,5791.0,291.82181,41.11269
0,0,0,1.269091415,0.412,0.051,1.4647,340.9,5.6,1331.0,740.47,1.0,5041.0,296.86099,41.09734
0,0,0,6.79685353,0.62,0.33,3.1702,393.1,14.9,985.0,222.91,1.0,6061.0,294.16321,41.451801
0,1,1,8.667822346,1.276,0.375,4.9658,2121.9,13.6,1303.0,681.39,1.0,6266.0,299.39972,45.316051
0,0,0,1.4753232219999999,0.136,0.339,2.3155,154.9,6.5,2740.0,13331.51,3.0,4941.0,286.49042000000003,38.374908000000005
0,0,0,4.15246118,0.639,0.28,2.5755,223.4,9.9,1941.0,3354.56,4.0,4941.0,286.49042000000003,38.374908000000005
0,0,0,8.7348852,0.314,0.133,4.49,270.7,11.7,890.0,148.62,1.0,5982.0,287.44409,38.088428
0,0,1,10.26547688,0.69,0.248,3.733,399.6,22.9,770.0,83.13,1.0,5699.0,292.27905,38.284531
0,0,0,13.4471791,0.963,0.013,3.0454,1428.2,21.1,848.0,122.34,1.0,6276.0,292.37476000000004,37.630959000000004
0,1,0,3.3055779889999997,1.145,7.09,2.5903,17971.0,538.0,1027.0,263.55,1.0,5534.0,292.07849,38.631481
0,1,0,4.8006539010000004,0.785,0.006,9.0419,15304.0,63.7,1347.0,778.45,1.0,6715.0,296.13391,38.999008
0,1,1,15.06649901,1.018,1.873,5.9885,36348.0,285.0,932.0,177.96,1.0,5751.0,293.92599,38.73798
0,1,0,34.82008158,0.663,0.006,11.1711,18848.0,25.8,459.0,10.49,1.0,5114.0,286.86926,39.103729
1,0,0,0.651784374,1.224,0.508,2.0141,2779.3,14.8,2090.0,4500.59,2.0,5555.0,291.99987999999996,38.437698
0,0,0,1.353771892,1.203,0.56,7.012,1349.1,23.3,4903.0,136609.48,1.0,4283.0,292.71963999999997,48.852016
1,0,0,18.95491633,1.228,0.249,24.249,867.5,4.3,1139.0,397.48,1.0,6362.0,284.02679,49.415428000000006
0,1,0,4.348866254,1.187,7.012,3.2797,625.6,13.3,6421.0,401588.95,1.0,3598.0,298.80411000000004,40.843563
0,1,0,47.93094546,1.272,2.325,2.6897,2144.4,10.8,905.0,158.41,1.0,8214.0,295.59872,50.720669
1,0,0,67.5923754,0.728,0.017,12.249,4158.1,79.7,588.0,28.2,2.0,6038.0,295.58657999999997,45.364979
0,0,0,17.02902786,0.202,0.251,4.645,568.9,20.5,755.0,76.66,1.0,5839.0,290.51047,41.244820000000004
0,0,0,6.84619236,0.077,0.388,3.529,246.8,15.2,1022.0,258.41,2.0,5839.0,290.51047,41.244820000000004
0,0,0,67.8321638,0.027,0.41,7.358,507.8,33.3,476.0,12.14,3.0,5839.0,290.51047,41.244820000000004
0,0,0,43.1312147,0.67,0.292,3.198,447.8,39.6,554.0,22.21,4.0,5839.0,290.51047,41.244820000000004
0,0,0,1.2248664409999999,0.286,0.172,1.7086,196.0,10.9,1741.0,2174.33,1.0,5553.0,290.60794,41.201091999999996
0,0,0,37.8102649,0.061,0.337,8.733,570.3,18.2,566.0,24.27,1.0,6085.0,289.7767,38.26228
0,0,0,25.93406406,0.014,0.409,4.6142,414.5,11.0,695.0,55.1,1.0,5952.0,291.97617,38.05508
0,0,0,83.4463485,0.058,0.369,6.536,503.0,15.0,471.0,11.59,2.0,5952.0,291.97617,38.05508
0,0,1,7.04710032,1.195,53.67,2.926,400.9,19.5,986.0,223.84,1.0,5766.0,290.13492,38.404221
0,0,0,12.99204853,0.091,0.347,6.0175,270.6,8.0,866.0,132.94,1.0,5765.0,291.42357999999996,38.216590999999994
0,1,1,11.11620211,0.937,0.046,4.211,4843.9,67.3,853.0,125.21,1.0,6122.0,295.29193,38.964588
0,1,1,1.9228614990000001,0.943,0.005,3.5734,1916.2,31.2,1392.0,884.12,1.0,5778.0,291.44507000000004,38.637211
0,1,1,0.635445336,1.253,0.914,1.8592,2547.4,15.3,1177.0,451.42,1.0,3920.0,285.08026,39.182109999999994
0,1,1,1.665784138,1.27,3.096,1.8946,2006.2,15.2,2636.0,11424.49,1.0,6261.0,291.47629,38.50058
0,1,1,55.6639167,1.298,5.117,23.546,3414.4,38.8,434.0,8.38,1.0,5587.0,294.74054,39.015511
0,0,0,52.09081627,0.065,0.113,8.6388,2894.1,12.6,592.0,29.07,1.0,6198.0,300.51712000000003,44.38158
0,0,0,4.28746668,0.374,0.083,1.5693,790.1,49.7,942.0,186.31,1.0,5296.0,291.0488,36.839882
0,0,1,2.002779769,0.242,0.215,2.231,260.5,13.7,1311.0,696.4,1.0,5346.0,298.44775,47.264998999999996
0,0,0,8.18739443,0.377,0.07,3.0472,517.6,14.7,782.0,88.36,1.0,5251.0,291.92596000000003,38.014117999999996
0,0,0,76.0498163,0.015,0.464,7.158,445.9,27.7,372.0,4.53,2.0,5251.0,291.92596000000003,38.014117999999996
0,0,0,3.341799486,0.426,0.453,2.9254,178.2,4.0,1356.0,798.41,2.0,5873.0,291.65317000000005,44.688271
0,1,1,36.97708808,1.246,70.6,4.737,1269.9,25.5,602.0,31.08,1.0,5589.0,288.44287,41.17218
0,0,1,1.303859704,0.674,0.239,2.8239,36.7,1.3,2393.0,7759.2,1.0,6802.0,298.13794,41.334358
0,1,1,145.5624926,1.274,70.86,5.4126,2931.6,57.1,387.0,5.33,1.0,6148.0,286.49072,37.489979
0,0,0,3.749105745,0.942,0.021,1.9826,182.6,5.7,1160.0,428.25,1.0,5751.0,290.88467,38.057571
0,0,0,11.08956602,0.02,0.432,6.2877,148.1,4.4,1422.0,965.62,1.0,6353.0,291.03192,38.21196
0,0,0,7.37290344,0.993,0.039,2.172,205.2,12.2,1004.0,240.11,1.0,5973.0,291.65097000000003,38.028178999999994
0,0,0,7.24476126,0.04,0.423,2.3145,58.0,2.4,837.0,116.02,1.0,5370.0,294.49011,38.194126000000004
0,0,0,119.0624882,0.968,0.423,3.1188,5372.3,94.1,366.0,4.26,1.0,5697.0,287.88812,39.078709
0,0,0,8.70798309,0.063,0.418,2.4904,1419.6,53.6,543.0,20.59,1.0,4362.0,293.80441,38.63913
0,0,1,14.8623076,0.324,0.143,3.161,840.0,62.5,454.0,10.08,3.0,4362.0,293.80441,38.63913
0,0,0,4.17634276,0.142,0.312,2.335,531.5,39.3,694.0,54.8,2.0,4362.0,293.80441,38.63913
0,0,0,27.40229859,0.022,0.296,6.8491,747.5,10.0,734.0,68.46,3.0,6198.0,300.51712000000003,44.38158
0,0,0,3.1792672860000004,0.171,0.274,1.0246,200.9,6.0,1101.0,347.01,1.0,5511.0,295.57416,42.806438
0,0,0,10.38122447,0.319,0.117,2.715,801.5,21.5,672.0,48.37,1.0,5095.0,291.36478,37.609169
0,0,0,24.5709023,0.945,0.009,3.587,764.2,31.7,505.0,15.33,2.0,5095.0,291.36478,37.609169
0,0,1,0.817026268,0.01,0.279,2.0799,1145.5,10.8,1784.0,2386.13,1.0,5619.0,296.38229,48.045311
0,0,0,3.024092505,0.424,0.031,2.8021,7765.0,8.6,1489.0,1162.54,1.0,6063.0,285.24084,46.668251
0,0,0,5.670155713,1.267,66.56,0.9361,536.7,19.6,341.0,3.21,1.0,3337.0,292.26181,41.442554
0,0,0,1.0226786540000001,0.019,0.45,1.3712,129.2,7.2,1734.0,2138.47,1.0,5366.0,296.68045,41.386520000000004
0,0,0,12.10968709,0.924,0.004,6.3461,284.7,8.9,1005.0,240.8,1.0,6021.0,293.08463,41.135441
0,0,0,4.75796103,0.621,0.318,4.66,124.5,6.5,1372.0,835.65,2.0,6021.0,293.08463,41.135441
0,0,0,20.4972755,0.966,0.015,8.536,242.9,12.0,843.0,119.42,3.0,6021.0,293.08463,41.135441
0,0,1,13.55480534,0.497,0.457,2.288,48.3,3.6,679.0,50.41,2.0,5370.0,294.49011,38.194126000000004
0,1,0,29.74454668,0.337,0.012,23.2842,66894.0,103.0,455.0,10.1,1.0,4889.0,297.75708,41.680454
0,1,0,14.15402428,1.1,0.021,4.47001,61625.0,76.9,777.0,86.13,1.0,5850.0,290.35294,41.769740999999996
0,1,1,0.844786082,1.297,0.254,3.5289,2468.5,12.3,1864.0,2846.03,1.0,5705.0,298.71152,41.635791999999995
0,1,0,0.8484839470000001,1.264,2.358,1.4451,1907.4,12.9,1908.0,3117.82,1.0,5941.0,292.23679,41.7393
0,1,1,11.99097576,1.269,17.79,5.7401,2124.3,24.8,880.0,141.63,1.0,6110.0,296.29855,41.602717999999996
0,0,0,53.5292702,0.346,0.104,5.668,1086.1,35.7,348.0,3.48,1.0,4736.0,293.74393,38.939281
0,0,0,2.757584622,0.093,0.352,0.9267,563.1,37.0,615.0,33.79,1.0,3683.0,292.57703,39.12088
0,0,0,0.928310036,0.181,0.277,1.1899,376.2,20.5,1115.0,365.72,1.0,4109.0,291.69247,38.572899
0,0,0,13.48457668,0.011,0.319,5.0197,653.5,8.8,929.0,176.29,2.0,6198.0,300.51712000000003,44.38158
0,0,0,31.8841473,0.938,0.007,6.122,910.0,37.4,563.0,23.82,1.0,5779.0,293.56815,39.03632
0,0,0,16.15811112,1.8572,0.0984,6.049,2319.8,68.1,660.0,44.83,1.0,5619.0,296.38229,48.045311
0,0,0,12.06222962,0.392,0.044,2.0584,300.2,10.8,750.0,74.8,1.0,5547.0,296.49612,47.182860999999995
0,0,0,9.93146307,0.037,0.408,5.678,398.6,16.4,931.0,177.83,1.0,5782.0,291.49942000000004,37.05928
0,0,0,21.85362905,0.676,0.035,3.439,355.6,16.7,618.0,34.57,1.0,5830.0,290.72867,37.252651
0,0,0,8.19345065,0.815,0.149,5.234,115.4,7.6,1144.0,405.75,4.0,6021.0,293.08463,41.135441
0,1,1,19.97867,0.923,0.006,10.168,944.3,13.0,1351.0,788.02,1.0,9651.0,299.15353,40.286961
0,0,0,41.8059544,0.029,0.428,6.057,434.4,17.8,533.0,19.02,1.0,5907.0,290.1315,41.3815
0,1,1,15.45158184,0.636,0.297,2.406,85.3,5.1,1285.0,643.83,1.0,7839.0,297.98123,41.44487
0,1,0,89.69816853299999,0.684,0.025,5.5418,273110.0,136.0,554.0,22.33,1.0,6214.0,299.0209,44.17276
0,0,0,1.187352427,1.222,0.026,4.999,20703.0,37.3,2251.0,6067.3,1.0,6424.0,285.06335,44.167885
0,1,1,3.0124765819999997,1.261,0.509,3.1424,1138.5,5.5,2371.0,7471.65,1.0,8601.0,294.1434,39.089779
0,0,0,4.77800306,0.02,0.359,2.7361,473.0,4.6,932.0,177.79,2.0,5192.0,299.13922,40.949020000000004
0,1,0,7.8148392310000006,0.945,0.009,3.0122,2010.3,38.1,903.0,156.74,1.0,5887.0,294.02725,41.675968
0,1,1,29.7452499,0.941,0.005,22.695,778.9,16.4,557.0,22.74,1.0,5334.0,297.75311,41.675990999999996
0,0,0,5.32667299,0.043,0.403,3.4045,611.4,19.3,1007.0,242.97,1.0,5831.0,290.21518,41.77597
0,1,0,0.7410572129999999,1.26,0.88,1.0529899999999999,1996.3,10.7,1730.0,2128.29,1.0,5496.0,291.07126,38.999039
0,1,1,2.988085455,1.216,6.805,3.68,802.8,20.1,1101.0,348.05,1.0,5497.0,294.07071,38.981331
0,1,1,2.7838834919999997,1.255,5.838,2.4546,903.9,12.3,1934.0,3304.55,1.0,6028.0,295.94055,38.876389
1,0,0,0.393727296,1.228,0.168,3.02,903.5,14.7,2216.0,5746.51,1.0,5628.0,294.61893,38.611889
0,0,0,8.17242644,0.926,0.017,3.902,864.3,26.0,858.0,127.95,1.0,5705.0,293.87363,38.922482
0,0,0,13.0607936,0.718,0.262,3.215,236.6,14.1,734.0,68.66,2.0,5830.0,290.72867,37.252651
0,0,0,4.2989201,0.972,0.032,2.747,237.6,13.7,1046.0,283.62,1.0,5300.0,291.14249,37.061321
